Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
JavaScript Algorithms and Data Structures Masterclass,www.udemy.com/course/js-algorithms-and-data-structures-masterclass/,Colt Steele,"₩165,000","₩13,200","Rating: 4.7 out of 54.7 - (6,222)","[(/user/coltsteele/, Colt Steele)]",Development,Programming Languages,Algorithms,"36,836",English,The Missing Computer Science and Coding Interview Bootcamp,11/2018,01/27/20
Complete Tensorflow 2 and Keras Deep Learning Bootcamp,www.udemy.com/course/complete-tensorflow-2-and-keras-deep-learning-bootcamp/,Jose Portilla,$199.99,$11.99,Rating: 4.7 out of 54.7 - (639),"[(/user/joseportilla/, Jose Portilla)]",Development,Data Science,TensorFlow,"7,290",English,Learn to use Python for Deep Learning with Google's latest Tensorflow 2 library and Keras!,1/2020,01/27/20
Modern JavaScript From The Beginning,www.udemy.com/course/modern-javascript-from-the-beginning/,Brad Traversy,$174.99,$11.99,"Rating: 4.7 out of 54.7 - (15,090)","[(/user/brad-traversy/, Brad Traversy)]",Development,Web Development,JavaScript,"49,996",English,Learn and build projects with pure JavaScript (No frameworks or libraries),12/2019,01/27/20
Tensorflow 2.0: Deep Learning and Artificial Intelligence,www.udemy.com/course/deep-learning-tensorflow-2/,"Lazy Programmer Inc., Lazy Programmer Team",$199.99,$11.99,Rating: 4.7 out of 54.7 - (616),"[(/user/lazy-programmer/, Lazy Programmer Inc.), (/user/lazy-programmer-team/, Lazy Programmer Team)]",Development,Data Science,TensorFlow,"5,753",English,"Neural Networks for Computer Vision, Time Series Forecasting, NLP, GANs, Reinforcement Learning, and More!",1/2020,01/27/20
Statistics for Data Science and Business Analysis,www.udemy.com/course/statistics-for-data-science-and-business-analysis/,"365 Careers, 365 Careers Team",$149.99,$11.99,"Rating: 4.5 out of 54.5 - (9,916)","[(/user/365careers/, 365 Careers), (/user/365-careers-team/, 365 Careers Team)]",Development,Data Science,Business Analytics,"51,167",English,"Statistics you need in the office: Descriptive & Inferential statistics, Hypothesis testing, Regression analysis",1/2020,01/27/20
Master Microservices with Spring Boot and Spring Cloud,www.udemy.com/course/microservices-with-spring-boot-and-spring-cloud/,in28Minutes Official,$199.99,$11.99,"Rating: 4.4 out of 54.4 - (14,301)","[(/user/in28minutes/, in28Minutes Official)]",Development,Web Development,Microservices,"60,034",English,"An awesome journey from Restful Web Services to Microservices with Java, Spring Boot and Spring Cloud",1/2020,01/27/20
Build an app with ASPNET Core and Angular from scratch,www.udemy.com/course/build-an-app-with-aspnet-core-and-angular-from-scratch/,Neil Cummings,$189.99,$11.99,"Rating: 4.6 out of 54.6 - (8,760)","[(/user/neil-cummings-2/, Neil Cummings)]",Development,Web Development,ASP.NET,"37,007",English,A practical example of how to build an application with ASP.NET Core WebAPI (v2.2) and Angular (v8) from start to finish,11/2019,01/27/20
RPG Core Combat Creator: Learn Intermediate Unity C# Coding,www.udemy.com/course/unityrpg/,"Ben Tristem, Rick Davidson, Sam Pattuzzi, GameDev.tv Team",$194.99,$11.99,"Rating: 4.7 out of 54.7 - (5,930)","[(/user/bentristem/, Ben Tristem), (/user/rick-davidson-5/, Rick Davidson), (/user/samuel-pattuzzi/, Sam Pattuzzi), (/user/gamedevtv/, GameDev.tv Team)]",Development,Game Development,3D Game Development Courses | Learn Online,"66,169",English,"Build combat for Role Playing Game (RPG) in Unity. Improve your C sharp, code architecture, game & level design.",1/2020,01/27/20
Apache Kafka Series - Learn Apache Kafka for Beginners v2,www.udemy.com/course/apache-kafka/,Stephane Maarek | AWS Certified Solutions Architect & Developer,$149.99,$11.99,"Rating: 4.7 out of 54.7 - (12,172)","[(/user/stephane-maarek/, Stephane Maarek | AWS Certified Solutions Architect & Developer)]",Development,Databases,Apache Kafka,"53,219",English,"START HERE: Learn Apache Kafka 2.0 Ecosystem, Core Concepts, Real World Java Producers/Consumers & Big Data Architecture",1/2020,01/27/20
The Ultimate Guide to Game Development with Unity 2019,www.udemy.com/course/the-ultimate-guide-to-game-development-with-unity/,"Jonathan Weinberger, Unity Technologies",$194.99,$11.99,"Rating: 4.6 out of 54.6 - (9,918)","[(/user/jonathan-weinberger/, Jonathan Weinberger), (/user/unity-technologies/, Unity Technologies)]",Development,Game Development,Unity,"47,523",English,Created in partnership with Unity Technologies: learn C# by developing 2D & 3D games with this comprehensive guide,6/2019,01/27/20
Advanced JavaScript Concepts,www.udemy.com/course/advanced-javascript-concepts/,Andrei Neagoie,$179.99,$11.99,"Rating: 4.7 out of 54.7 - (3,790)","[(/user/andrei-neagoie/, Andrei Neagoie)]",Development,Web Development,JavaScript,"21,683",English,Learn modern advanced JavaScript practices and be in the top 10% of JavaScript developers,1/2020,01/27/20
"C# Intermediate: Classes, Interfaces and OOP",www.udemy.com/course/csharp-intermediate-classes-interfaces-and-oop/,Mosh Hamedani,$149.99,$11.99,"Rating: 4.5 out of 54.5 - (16,295)","[(/user/moshfeghhamedani/, Mosh Hamedani)]",Development,Programming Languages,Object Oriented Programming,"75,587",English,"An in-depth, step-by-step guide to classes, interfaces and object-oriented programming (OOP) with C#",10/2019,01/27/20
Become a WordPress Developer: Unlocking Power With Code,www.udemy.com/course/become-a-wordpress-developer-php-javascript/,Brad Schiff,$199.99,$11.99,"Rating: 4.7 out of 54.7 - (8,175)","[(/user/bradschiff/, Brad Schiff)]",Development,Web Development,WordPress,"33,355",English,"Learn PHP, JavaScript, WordPress theming & the WP REST API to Create Custom & Interactive WordPress Websites",8/2019,01/27/20
The Complete Junior to Senior Web Developer Roadmap (2020),www.udemy.com/course/the-complete-junior-to-senior-web-developer-roadmap/,Andrei Neagoie,$199.99,$11.99,"Rating: 4.7 out of 54.7 - (4,112)","[(/user/andrei-neagoie/, Andrei Neagoie)]",Development,Web Development, ,"37,834",English,Go from Junior Developer to Senior Developer. Learn all the technical skills Senior Web Developers know in 2020!,1/2020,01/27/20
"Node.js, Express, MongoDB & More: The Complete Bootcamp 2020",www.udemy.com/course/nodejs-express-mongodb-bootcamp/,Jonas Schmedtmann,$199.99,$11.99,"Rating: 4.7 out of 54.7 - (2,043)","[(/user/jonasschmedtmann/, Jonas Schmedtmann)]",Development,Web Development,Node.Js,"14,953",English,"Master Node by building a real-world RESTful API and web app (with authentication, Node.js security, payments & more)",12/2019,01/27/20
The Complete Oracle SQL Certification Course,www.udemy.com/course/the-complete-oracle-sql-certification-course/,Imtiaz Ahmad,$194.99,$11.99,"Rating: 4.5 out of 54.5 - (14,805)","[(/user/imtiazahmad4/, Imtiaz Ahmad)]",Development,Databases,Oracle SQL,"58,717",English,"Don't Just Learn the SQL Language, Become Job-Ready and Launch Your Career as a Certified Oracle SQL Developer!",10/2019,01/27/20
Angular & NodeJS - The MEAN Stack Guide [2020 Edition],www.udemy.com/course/angular-2-and-nodejs-the-practical-guide/,Maximilian Schwarzmüller,$149.99,$11.99,"Rating: 4.6 out of 54.6 - (14,384)","[(/user/maximilian-schwarzmuller/, Maximilian Schwarzmüller)]",Development,Web Development,MEAN Stack,"70,271",English,Learn how to connect your Angular Frontend to a NodeJS & Express & MongoDB Backend by building a real Application,11/2019,01/27/20
Typescript: The Complete Developer's Guide [2020],www.udemy.com/course/typescript-the-complete-developers-guide/,Stephen Grider,"¥24,000","¥1,440","Rating: 4.7 out of 54.7 - (2,319)","[(/user/sgslo/, Stephen Grider)]",Development,Programming Languages,Typescript,"14,223",English,Master Typescript by learning popular design patterns and building complex projects. Includes React and Express!,12/2019,01/27/20
REST APIs with Flask and Python,www.udemy.com/course/rest-api-flask-and-python/,"Jose Salvatierra, Teclado by Jose Salvatierra","¥13,200","¥1,440","Rating: 4.6 out of 54.6 - (7,915)","[(/user/josesalvatierra/, Jose Salvatierra), (/user/teclado-4/, Teclado by Jose Salvatierra)]",Development,Web Development,Flask,"44,630",English,"Build professional REST APIs with Python, Flask, Flask-RESTful, and Flask-SQLAlchemy",12/2019,01/27/20
Learn How To Code: Google's Go (golang) Programming Language,www.udemy.com/course/learn-how-to-code/,Todd McLeod,"¥4,200","¥1,440","Rating: 4.5 out of 54.5 - (11,936)","[(/user/toddmcleod/, Todd McLeod)]",Development,Programming Languages,Go Programming Language,"87,484",English,The Ultimate Comprehensive Course - Perfect for Both Beginners and Experienced Developers,8/2019,01/27/20
JavaScript: Understanding the Weird Parts,www.udemy.com/course/understand-javascript/,Anthony Alicea,"¥21,000","¥1,440","Rating: 4.7 out of 54.7 - (35,382)","[(/user/anthonypalicea/, Anthony Alicea)]",Development,Web Development,JavaScript,"137,942", English,"An advanced JavaScript course for everyone! Scope, closures, prototypes, 'this', build your own framework, and more.",8/2015,01/27/20
Complete C# Masterclass,www.udemy.com/course/complete-csharp-masterclass/,"Denis Panjuta, Tutorials.eu by Denis Panjuta","¥24,000","¥1,440","Rating: 4.5 out of 54.5 - (5,631)","[(/user/denispanjuta/, Denis Panjuta), (/user/tutorialseu-by-denis-panjuta/, Tutorials.eu by Denis Panjuta)]",Development,Programming Languages,C#,"25,314",English,"Learn C# Programming - WPF, Databases, Linq, Collections, Game Development with Unity. More than just the C# basics!",12/2019,01/27/20
Complete 2020 Data Science & Machine Learning Bootcamp,www.udemy.com/course/python-data-science-machine-learning-bootcamp/,"Philipp Muellauer, Angela Yu","¥24,000","¥1,440","Rating: 4.5 out of 54.5 - (1,033)","[(/user/philipp-muellauer/, Philipp Muellauer), (/user/4b4368a3-b5c8-4529-aa65-2056ec31f37e/, Angela Yu)]",Development,Data Science, ,"8,899",English,"Learn Python, Tensorflow, Deep Learning, Regression, Classification, Neural Networks, Artificial Intelligence & more!",1/2020,01/27/20
The Complete WordPress Website Business Course,www.udemy.com/course/the-complete-wordpress-website-business-course/,"Rob Percival, Gregg Davis, Codestars by Rob Percival","¥18,000","¥1,440","Rating: 4.4 out of 54.4 - (10,546)","[(/user/robpercival/, Rob Percival), (/user/greggdavis5/, Gregg Davis), (/user/codestars/, Codestars by Rob Percival)]",Development,Web Development,WordPress,"56,319",English,"Master WordPress with this Complete WordPress Course, without learning how to code and without any programming!",1/2020,01/27/20
PHP for Beginners - Become a PHP Master - CMS Project,www.udemy.com/course/php-for-complete-beginners-includes-msql-object-oriented/,"Edwin Diaz, Coding Faculty Solutions","¥24,000","¥1,440","Rating: 4.4 out of 54.4 - (14,731)","[(/user/edwin166/, Edwin Diaz), (/user/coding-faculty/, Coding Faculty Solutions)]",Development,Web Development,PHP,"75,287",English,PHP for Beginners: learn everything you need to become a professional PHP developer with practical exercises & projects.,10/2019,01/27/20
Learn DevOps: The Complete Kubernetes Course,www.udemy.com/course/learn-devops-the-complete-kubernetes-course/,Edward Viaene,"¥4,800","¥1,440","Rating: 4.4 out of 54.4 - (9,247)","[(/user/ward-viaene/, Edward Viaene)]",Development,Other,DevOps,"56,428",English,"Kubernetes will run and manage your containerized applications. Learn how to build, deploy, use, and maintain Kubernetes",1/2020,01/27/20
Complete Machine Learning and Data Science: Zero to Mastery,www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,"Andrei Neagoie, Daniel Bourke","¥24,000","¥1,440",Rating: 4.7 out of 54.7 - (330),"[(/user/andrei-neagoie/, Andrei Neagoie), (/user/daniel-bourke-52/, Daniel Bourke)]",Development,Data Science, ,"5,058",English,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!",1/2020,01/27/20
Python A-Z™: Python For Data Science With Real Exercises!,www.udemy.com/course/python-coding/,"Kirill Eremenko, SuperDataScience Team","¥24,000","¥1,440","Rating: 4.6 out of 54.6 - (11,203)","[(/user/kirilleremenko/, Kirill Eremenko), (/user/superdatascience-team/, SuperDataScience Team)]",Development,Data Science,Python,"58,203",English,"Programming In Python For Data Analytics And Data Science. Learn Statistical Analysis, Data Mining And Visualization",1/2020,01/27/20
The Coding Interview Bootcamp: Algorithms + Data Structures,www.udemy.com/course/coding-interview-bootcamp-algorithms-and-data-structure/,Stephen Grider,"¥10,800","¥1,440","Rating: 4.6 out of 54.6 - (8,511)","[(/user/sgslo/, Stephen Grider)]",Development,Web Development,Data Structures,"50,016",English,Ace your next Javascript coding interview by mastering data structures and algorithms.,12/2019,01/27/20
Docker for the Absolute Beginner - Hands On - DevOps,www.udemy.com/course/learn-docker/,"Mumshad Mannambeth, KodeKloud Training","¥24,000","¥1,440","Rating: 4.6 out of 54.6 - (9,735)","[(/user/mumshad-mannambeth/, Mumshad Mannambeth), (/user/kodekloud/, KodeKloud Training)]",Development,Other,Docker,"41,986",English,Learn Docker with Hands On Coding Exercises. For beginners in DevOps,12/2019,01/27/20
"Jenkins, From Zero To Hero: Become a DevOps Jenkins Master",www.udemy.com/course/jenkins-from-zero-to-hero/,Ricardo Andre Gonzalez Gomez,"¥14,400","¥1,440","Rating: 4.3 out of 54.3 - (2,328)","[(/user/ricardo-andre-gonzalez-gomez/, Ricardo Andre Gonzalez Gomez)]",Development,Development Tools,Jenkins,"22,812",English,"Become a DevOps Master learning Jenkins & integrations with powerful tools like Docker, Ansible, AWS, GIT & more!",12/2019,01/27/20
Microsoft Azure cloud - Beginner Bootcamp (Updated Sep 2019),www.udemy.com/course/the-complete-walkthrough-of-microsoft-azure-services/,Varma Rudra,"¥12,000","¥1,440","Rating: 4.3 out of 54.3 - (2,440)","[(/user/varma-rudraraju-2/, Varma Rudra)]",IT & Software,IT Certification,Microsoft Azure,"16,322", English,The most comprehensive Microsoft Azure course with lots of lab demos on how to deploy and manage Azure services,10/2019,01/27/20
Go: The Complete Developer's Guide (Golang),www.udemy.com/course/go-the-complete-developers-guide/,Stephen Grider,"¥10,200","¥1,440","Rating: 4.6 out of 54.6 - (10,585)","[(/user/sgslo/, Stephen Grider)]",Development,Programming Languages,Go Programming Language,"38,697",English,Master the fundamentals and advanced features of the Go Programming Language (Golang),12/2019,01/27/20
Complete Guide to Elasticsearch,www.udemy.com/course/elasticsearch-complete-guide/,Bo Andersen,£124.99,£12.99,"Rating: 4.5 out of 54.5 - (7,161)","[(/user/boandersen3/, Bo Andersen)]",Development,Software Engineering,Elasticsearch,"35,978",English,"Learn Elasticsearch from scratch and begin learning the ELK stack (Elasticsearch, Logstash & Kibana) and Elastic Stack.",1/2020,01/27/20
Spring Framework 5: Beginner to Guru,www.udemy.com/course/spring-framework-5-beginner-to-guru/,John Thompson,£199.99,£12.99,"Rating: 4.4 out of 54.4 - (9,335)","[(/user/john-thompson-2/, John Thompson)]",Development,Programming Languages,Spring Framework,"43,930",English,"Spring Framework 5: Learn Spring Framework 5, Spring Boot 2, Spring MVC, Spring Data JPA, Spring Data MongoDB, Hibernate",1/2020,01/27/20
