Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"Learn VHDL, ISE and FPGA by Designing a basic Home Alarm",www.udemy.com/course/getting-started-with-fpga-ise-and-vhdl/,M Ajmir GOOLAM HOSSEN,"¥21,600","¥1,440",Rating: 4.2 out of 54.2 - (56),"[(/user/majmirgoolamhossen/, M Ajmir GOOLAM HOSSEN)]",IT & Software,Hardware,FPGA,532,English,"In 6 hours, you will become comfortable with designing in VHDL using ISE tools and test your design on a Basys2 board",4/2016,01/27/20
OSCP Level Exploit Development!,www.udemy.com/course/advance-your-ethical-hacking-skills/,Exploit Academy,"¥12,000","¥1,440",Rating: 3.5 out of 53.5 - (65),"[(/user/raheelahmad4/, Exploit Academy)]",IT & Software,Network & Security,Ethical Hacking,"3,893",English,"Learn, Fuzzing, Mona-py, Ethical Hacking Skills, Metasploit Features. Quick and short course with hands-on labs",10/2017,01/27/20
Getting Started with Apache Kafka,www.udemy.com/course/getting-started-with-kafka/,Stackable Solutions,"¥2,400","¥1,440",Rating: 4.2 out of 54.2 - (56),"[(/user/mikemcmhan/, Stackable Solutions)]",IT & Software,Operating Systems,Apache Kafka,995,English,Learn the core concepts of Apache Kafka,11/2019,01/27/20
CCNA Routing and Switching - 100 % Physical (Real) Lab,www.udemy.com/course/ccna-routing-and-switching-100-physical-real-lab/,Adnan Ibrahim,"¥2,400","¥1,440",Rating: 4.2 out of 54.2 - (6),"[(/user/adnan-ibrahim-8/, Adnan Ibrahim)]",IT & Software,IT Certification,Cisco CCNA,38,English,Learn from the Expert with Real Practical Examples and Problem Solutions.,7/2019,01/27/20
Applied HR (People-) Analytics Certificate Course,www.udemy.com/course/applied-hr-people-analytics-certificate-course/,Chandril C Ghosh,"¥24,000","¥1,440",Rating: 2.5 out of 52.5 - (1),"[(/user/chandril-c-ghosh/, Chandril C Ghosh)]",IT & Software,IT Certification,HR Analytics,29,English,Data Science and Machine Learning for Human Resources,12/2019,01/27/20
Active Directory: Implementing and Administering AD FS,www.udemy.com/course/active-directory-implementing-and-administering-ad-fs/,Vitalii Shumylo,"¥21,000","¥1,440",Rating: 1.2 out of 51.2 - (2),"[(/user/vitalii-shumylo/, Vitalii Shumylo)]",IT & Software,Operating Systems,Microsoft ADFS,18,English,Implementing and Administering AD FS,12/2019,01/27/20
SAP HANA Certification C_HANATEC_12 exam - Be Hana Certified,www.udemy.com/course/sap-hana-certification-c_hanatec_12-exam-be-hana-certified/,Asaduzzaman Khandokar,"¥2,400","¥1,440",Rating: 4.2 out of 54.2 - (7),"[(/user/asaduzzaman-khandokar/, Asaduzzaman Khandokar)]",IT & Software,IT Certification,SAP Certified Technology Associate - SAP HANA,101,English,200+ Super SAP HANA Technical practice exam which will assess your preparation on HANA Certification,5/2018,01/27/20
AZ-900 Azure Exam Prep: Understand Azure Pricing & Support,www.udemy.com/course/az-900-azure-exam-prep-understand-azure-pricing-support/,Thomas Mitchell,"¥3,600","¥1,440",Rating: 4.2 out of 54.2 - (316),"[(/user/thomas-j-mitchell/, Thomas Mitchell)]",IT & Software,IT Certification,Microsoft AZ-900,"1,149",English,Learn About Azure Pricing and Support for the AZ-900 Microsoft Azure Fundamentals Certification Exam,7/2019,01/27/20
CISA Question Set,www.udemy.com/course/cisa-question-set/,Yogesh Naik,"¥2,400","¥1,440",Rating: 5.0 out of 55.0 - (1),"[(/user/yogesh-vijay-naik/, Yogesh Naik)]",IT & Software,Network & Security,CISA,46,English,Certified Information Systems Auditor - Preparation Question Set,5/2018,01/27/20
CCIE - MPLS Design and Configuration,www.udemy.com/course/ccie-mpls-design-and-configuration/,Habib Zakaria,"¥6,600","¥1,440",Rating: 4.4 out of 54.4 - (4),"[(/user/habib-zakaria/, Habib Zakaria)]",IT & Software,Network & Security,MPLS,36,English,MPLS Core Network Design,8/2019,01/27/20
Learn Arduino using simple drag and drop Blocks,www.udemy.com/course/arduino-ardublockly-block-based-arduino-learning/,Amit Rana,"¥6,000","¥1,440",Rating: 4.6 out of 54.6 - (57),"[(/user/ba364419-f5ea-454f-9d81-d186522821ea/, Amit Rana)]",IT & Software,Hardware,Arduino,"4,738","English
 ","Anyone Learn Arduino without writing a single line of code, start creating projects with Arduino",12/2019,01/27/20
Darknet Website Using TOR Hidden Services Masterclass,www.udemy.com/course/darknet-website-using-tor/,Aleksey Grebeshkov,"¥18,000","¥1,440",Rating: 4.0 out of 54.0 - (51),"[(/user/alekseygrebeshkov/, Aleksey Grebeshkov)]",IT & Software,Network & Security,Tor,435,English,Introduction to the Darknet: Create Your First Hidden .onion Website with TOR Hidden Services,10/2018,01/27/20
VMware vSphere 6.5 Administration Basics Ultimate Part 2,www.udemy.com/course/vmware-vsphere-65-administration-basics-ultimate-part-2/,Stone River eLearning,€19.99,€10.99,Rating: 4.6 out of 54.6 - (2),"[(/user/marktrego/, Stone River eLearning)]",IT & Software,IT Certification,VMware Vsphere,87,English,VMware vSphere 6.5 Administration Basics Ultimate Part 2,10/2018,01/27/20
2020 -Palo Alto Networks PCCSA Real Exam Preparation,www.udemy.com/course/palo-alto-networks-pccsa-real-exam/,Emin Yardim,€24.99,€10.99,Rating: 3.3 out of 53.3 - (5),"[(/user/emin-4/, Emin Yardim)]",IT & Software,IT Certification,Palo Alto Firewall,17,English,PCCSA exam questions can help you improve your strength! You will master the most practical knowledge in the short time,10/2019,01/27/20
CCNP BGP - Cisco,www.udemy.com/course/networkingstepbystep-bgp/,Sam Fitzgerald,€109.99,€10.99,Rating: 4.3 out of 54.3 - (212),"[(/user/networkingstepbystep2/, Sam Fitzgerald)]",IT & Software,IT Certification,CCNP Routing and Switching,"9,088",English,"CCNP BGP - Cisco Taught Efficient, Quick, Painless, & Easy To Understand - Unlike The Other Guys",8/2018,01/27/20
Lean Six Sigma Green Belt with Minitab Made Easy,www.udemy.com/course/lean-six-sigma-green-belt-made-easy-with-minitab/,ExcelR Solutions,€49.99,€10.99,Rating: 3.5 out of 53.5 - (320),"[(/user/5553b3eb96db8/, ExcelR Solutions)]",IT & Software,IT Certification,Minitab,"2,129",English,Probably the best training on Lean Six SIgma Green Belt everdone. Learn with real time examples on Minitab,11/2017,01/27/20
BlackArch Linux: Ethical Hacking  & Penetration Testing,www.udemy.com/course/blackarch-linux-course/,James Brooks,€124.99,€10.99,Rating: 3.9 out of 53.9 - (61),"[(/user/james-brooks-34/, James Brooks)]",IT & Software,Network & Security,Ethical Hacking,"15,425",English,The Top BlackArch Linux Course! Learn what you need to know to do penetration testing with BlackArch Linux.,7/2019,01/27/20
The Complete Salesforce Lightning Process Builder Course,www.udemy.com/course/salesforcelightning-processbuilder/,Yashad Tayal,€89.99,€10.99,Rating: 4.8 out of 54.8 - (3),"[(/user/yashad-tayal/, Yashad Tayal)]",IT & Software,IT Certification,Salesforce Lightning,330,English,Complete guide to Learn Salesforce lightning process builder and Automate your business use cases like a pro.,9/2019,01/27/20
CompTIA Linux+ (XK0-004) Practice Exam (360 HQ Questions),www.udemy.com/course/comptia-linux-xk0-004-practice-exam-on-top-elearning/,On Top eLearning,€19.99,€10.99,Rating: 4.5 out of 54.5 - (4),"[(/user/upper-test/, On Top eLearning)]",IT & Software, IT Certification,CompTIA Linux+,21,English,CompTIA Linux+ (XK0-004) 90x4 total 360 HQ Questions with detailed Answers,8/2019,01/27/20
Google Certification- Associate Cloud Engineer Practice Test,www.udemy.com/course/associate-cloud-engineer-practice-test-google-certification/,Avinash Kumar,€19.99,€10.99,Rating: 4.0 out of 54.0 - (30),"[(/user/avinash-kumar-47/, Avinash Kumar)]",IT & Software,IT Certification,Google Cloud Associate Cloud Engineer,109,English,Get GCP Associate Cloud Engineer Certified. Google Cloud Platform Certification Practice Test. Get Your Certification,11/2019,01/27/20
Virtual Machines [ VM ] : Basics Explained with Live Demo,www.udemy.com/course/virtualization-basics-explained-with-live-demo/,Syam Mohan,€24.99,€10.99,Rating: 4.1 out of 54.1 - (71),"[(/user/syam-mohan-3/, Syam Mohan)]",IT & Software,Operating Systems,Storage Virtualization,193,English,"Virtualization , Virtual machines, demo on Virtualization, data centre administration, vmware, Nutanix, vsphere, esxi",1/2019,01/27/20
INCOSE CSEP Certification Practice Exams 2019,www.udemy.com/course/csepprep/,Lola A,€64.99,€10.99,Rating: 2.7 out of 52.7 - (3),"[(/user/adeola-awowale/, Lola A)]",IT & Software,IT Certification,Systems Thinking,33,English,Pass the INCOSE CSEP Practice Exam your first time!,1/2020,01/27/20
Advanced Web Hacking and Web Security,www.udemy.com/course/advanced-web-hacking/,infySEC Global,€49.99,€10.99,Rating: 4.4 out of 54.4 - (61),"[(/user/infysec-2/, infySEC Global)]",IT & Software,Network & Security,Ethical Hacking,511,English,Advance level course for IT Security aspirants & Web Security Professional,1/2017,01/27/20
Node.js Security: Pentesting and Exploitation,www.udemy.com/course/nodejs-security-pentesting-and-exploitation/,Ajin Abraham,€94.99,€18.99,Rating: 3.0 out of 53.0 - (50),"[(/user/ajinabraham/, Ajin Abraham)]",IT & Software,Network & Security,Node.Js,290,English,"Learn about Node.js Security by Code Review, Pentesting and Automation.",4/2016,01/27/20
An Introduction to SUSE Linux,www.udemy.com/course/opensuse-leap-15-an-introduction-to-the-latest-version/,Javed Akbar,€19.99,€10.99,Rating: 3.8 out of 53.8 - (37),"[(/user/javedakbar/, Javed Akbar)]",IT & Software,IT Certification,Linux,"1,904",English,Learning Linux using OpenSuse,9/2018,01/27/20
Arduino Programming and Simulation without Coding,www.udemy.com/course/arduino-programming-and-simulation-without-coding/,"Educational Engineering Team, Ashraf Said",€199.99,€10.99,Rating: 4.1 out of 54.1 - (103),"[(/user/educational-engineering-team/, Educational Engineering Team), (/user/ashraf-said-6/, Ashraf Said)]",IT & Software,Hardware,Arduino,"5,890",English,Start working with different Arduino boards without buying them and start unleashing the power of code in Simulation,4/2019,01/27/20
IaaS Cloud Computing With OpenStack MasterClass - Part 1,www.udemy.com/course/iaas-cloud-computing-with-openstack-masterclass-part-1/,"TetraNoodle Team, Manuj Aggarwal, Harini Srikanth Tetra TA 1, Mamta Shanware",€199.99,€10.99,Rating: 4.2 out of 54.2 - (18),"[(/user/tetratutorials/, TetraNoodle Team), (/user/manujaggarwal/, Manuj Aggarwal), (/user/harini-ramanujam-3/, Harini Srikanth Tetra TA 1), (/user/mamta-2892/, Mamta Shanware)]",IT & Software,Network & Security,OpenStack,"1,208",English,"Understand OpenStack architecture. Install and configure your own private cloud cluster. Learn KeyStone, Glance and Nova",2/2019,01/27/20
Citrix Virtual Apps and Desktops 7 Administration | 1Y0-204,www.udemy.com/course/citrix-virtual-apps-and-desktops-7-administration-1y0-204/,Mayank Singh,"₩22,000","₩13,200",Rating: 3.1 out of 53.1 - (3),"[(/user/mayank-singh-40/, Mayank Singh)]",IT & Software,IT Certification,Citrix,17,English,Pass Citrix 1Y0-204 Exam on the first attempt. 2 Practice Test.,12/2019,01/27/20
Microsoft Azure Training - 25 Hrs - Learnoa Certification,www.udemy.com/course/microsoft-azure-training-learnoa-certification/,Learnoa .com,"₩126,500","₩31,625",Rating: 0.0 out of 50.0 - (0),"[(/user/learnoa/, Learnoa .com)]",IT & Software,IT Certification,Microsoft Azure,18,English,Microsoft Azure,7/2019,01/27/20
ITIL 4 foundation Exam,www.udemy.com/course/itil-4-foundation-exam-l/,Prep For Certifications Pass-Certs,"₩22,000","₩13,200",Rating: 3.4 out of 53.4 - (8),"[(/user/hamzapervaiz-2/, Prep For Certifications Pass-Certs)]",IT & Software,IT Certification, ITIL 4 Foundation,25,English,Before Taking Official Exam This test will help you to pass your exam,8/2019,01/27/20
70-741 & 70-742 : Practice Test: Real Exam Questions,www.udemy.com/course/70-741-70-742-practice-test-real-exam-questions/,EXAM SUCCESS,"₩220,000","₩13,200",Rating: 2.8 out of 52.8 - (2),"[(/user/santu-ghosh-5/, EXAM SUCCESS)]",IT & Software,IT Certification,Microsoft 70-741,21,English,70-741: Networking with Windows Server 2016 & 70-742: Identity with Windows Server 2016 Practice Test,1/2020,01/27/20
MSBI Training - 21 Hrs - Learnoa Certification,www.udemy.com/course/msbi-training-learnoa-certification/,Learnoa .com,"₩126,500","₩31,625",Rating: 4.6 out of 54.6 - (3),"[(/user/learnoa/, Learnoa .com)]",IT & Software,IT Certification,SQL,14,English,Microsoft Business Intelligence,8/2019,01/27/20
CompTIA Healthcare IT Technician,www.udemy.com/course/comptia-healthcare-test/,"Ucertified 57,000+ Students 102 Courses","₩220,000","₩13,200",Rating: 3.8 out of 53.8 - (3),"[(/user/lab-it-management/, Ucertified 57,000+ Students 102 Courses)]",IT & Software,IT Certification,Healthcare IT,195,English,Pass CompTIA Healthcare IT Technician Certification from your First Attempt with the Practice Test Course.,10/2017,01/27/20
Introduction Azure Backup,www.udemy.com/course/introduction-azure-backup/,Robert Crane,"₩55,000","₩13,200",Rating: 4.1 out of 54.1 - (28),"[(/user/robert-crane/, Robert Crane)]",IT & Software,Network & Security,Microsoft Azure,299,English,Learn how to protect your data using Microsoft Azure,10/2016,01/27/20
IPv6 (Internet Protocol version 6): The Complete Course,www.udemy.com/course/ipv6-internet-protocol-course/,"TELCOMA Global 60,000+ Students!","₩214,500","₩13,200",Rating: 3.7 out of 53.7 - (19),"[(/user/telcoma/, TELCOMA Global 60,000+ Students!)]",IT & Software,Network & Security,IPv6,"2,846",English,"With this training, you will learn IP v6 (Internet Protocol Version-6) in a simple and easy way. The trainer for this co",9/2018,01/27/20
Systemverilog Verification -6: Simulation Regions in Detail,www.udemy.com/course/systemverilog-simulation-regions/,Ajith Jose,"₩55,000","₩13,200",Rating: 3.7 out of 53.7 - (12),"[(/user/ajith-jose/, Ajith Jose)]",IT & Software,Hardware,SystemVerilog,561,English,VLSI: Simulation Time regions in Systemverilog - Uncovering mystery behind the scenes in an SV simulation.,5/2019,01/27/20
Learning Path: VMware vSphere Unlocked,www.udemy.com/course/learning-path-vmware-vsphere-unlocked/,Packt Publishing,"₩220,000","₩13,200",Rating: 3.5 out of 53.5 - (64),"[(/user/packtpublishing/, Packt Publishing)]",Development,Databases,VMware Vsphere,665,English,Master the art of delivering high availability and zero data loss across the virtual IT environment,2/2019,01/27/20
Oracle Database SQL (1Z0-071) Certification Practice Tests,www.udemy.com/course/oracle-database-sql-1z0-071-certification-practice-tests/,Strobe Practice Tests,"₩22,000","₩13,200",Rating: 2.4 out of 52.4 - (2),"[(/user/strobe-practice-tests/, Strobe Practice Tests)]",IT & Software,IT Certification,Oracle 1Z0-071,20,English,Pass the Oracle Database SQL (1Z0-071) Certification Exam the first time,12/2019,01/27/20
Cisco 640-461 (ICOMM) Exam Training,www.udemy.com/course/cisco-640-461-icomm-exam-training/,Infinite Skills,"₩55,000","₩13,200",Rating: 4.5 out of 54.5 - (86),"[(/user/infiniteskills/, Infinite Skills)]",IT & Software,IT Certification,Cisco CCNA,741,English,Dive into Cisco's extensive VOIP technologies and CCNA Voice certification requirements in this hands-on video course.,1/2015,01/27/20
MCSA: Office 365 Practice Tests | 70-346 & 70-347 Exams 2019,www.udemy.com/course/mcsa-office-365-practice-tests-70-346-and-70-347-exams/,Inspiring Generations Academy,0,"₩38,500",Rating: 3.0 out of 53.0 - (22),"[(/user/inspiring-generations-academy/, Inspiring Generations Academy)]",Office Productivity,Microsoft,Microsoft Office 365,834,English,Final Prep For The MCSA: Office 365 | Test Your Knowledge | Pass The First Time |,11/2019,01/27/20
Certified Penetration Testing Consultant  CPTC,www.udemy.com/course/certified-penetration-testing-consultant-cptc/,Stone River eLearning,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (8),"[(/user/marktrego/, Stone River eLearning)]",IT & Software,IT Certification,Penetration Testing,179,English,Certified Penetration Testing Consultant (CPTC ),8/2018,01/27/20
Bare Metal Programming Kinetis KL25 ARM Cortex-M0+ Processor,www.udemy.com/course/bare-metal-programming-kinetis-kl25-arm-cortex-m0-processor/,Hariharan Veerappan,"₩137,500","₩34,375",Rating: 4.2 out of 54.2 - (17),"[(/user/hariharan-veerappan/, Hariharan Veerappan)]",IT & Software,Hardware,ARM Cortex-M,80,English,Mastering the Embedded Firmware Programming using NXP KL25 Freedom Development Board (FRDM-KL25),12/2018,01/27/20
Oracle Forms Training,www.udemy.com/course/oracle-forms/,Uplatz Training,"₩22,000","₩13,200",Rating: 3.5 out of 53.5 - (12),"[(/user/uplatz/, Uplatz Training)]",IT & Software,IT Certification,Oracle Forms,27,English,"Learn Oracle Forms to rapidly develop, implement & deploy applications to access Oracle Database in an efficient manner",10/2019,01/27/20
Certified Information Security Manager 2020 - CISM,www.udemy.com/course/certified-information-security-manager-2019-cism/,Dhabaleshwar Das,zł99.99,zł41.99,Rating: 3.6 out of 53.6 - (59),"[(/user/dhabaleshwar-das/, Dhabaleshwar Das)]",IT & Software,IT Certification,CISM,"3,661",English,Test your skills with 5 FULL practice exams that mimics the Official CISM exam - Q & A plus Detailed Explanations,4/2019,01/27/20
